isAfterCommit;commitId;comment_lines;complexity;lines;statements
true;476950ce400ff87c14d9d9de73750bf410c32f8d;2128;2569;734464;4803
false;8d87445b81657c51a9c92955433e6ec5e4472b7a;2128;2569;734464;4803
true;8d87445b81657c51a9c92955433e6ec5e4472b7a;2128;2569;734464;4803
false;9d257a986c302a7a35b7a711c98d79e4479360a6;2128;2569;734464;4803
true;9d257a986c302a7a35b7a711c98d79e4479360a6;2207;2982;725674;5993
false;cef0b84abff055c7bf59d81871a527e02af785f2;2207;2982;725674;5993
true;cef0b84abff055c7bf59d81871a527e02af785f2;2207;2982;725674;5993
false;8646c94dd5fd2073b97d228f7c42458f133eb939;2207;2982;725674;5993
true;8646c94dd5fd2073b97d228f7c42458f133eb939;2207;2982;725674;5993
false;c252e3325483430d4c842b8010af15499749511c;2207;2982;725674;5993
true;c252e3325483430d4c842b8010af15499749511c;2207;2982;725674;5993
false;80ad8a4c8ff84e2cb589f9f1dbd66c4c274b93ff;2207;2982;725674;5993
true;80ad8a4c8ff84e2cb589f9f1dbd66c4c274b93ff;2207;2982;725674;5993
false;61635f48841d1c987e34a57deaaf3360743f66d1;2207;2982;725674;5993
true;61635f48841d1c987e34a57deaaf3360743f66d1;2207;2982;725674;5993
false;bb8a221eeb91783eed5d9733f092bd7a3da05b05;2207;2982;725674;5993
true;bb8a221eeb91783eed5d9733f092bd7a3da05b05;2207;2982;725674;5993
false;5b19a4119519055a780f49ac1ac5be393682118b;2207;2982;725674;5993
true;5b19a4119519055a780f49ac1ac5be393682118b;2207;2982;725674;5993
false;b69e46cc1b32608d779dad35121077b48089485d;2207;2982;725674;5993
true;b69e46cc1b32608d779dad35121077b48089485d;2207;2982;725674;5993
false;64b6c955c7c3e2502a1cfce3f6fcc7ac96a6b854;2207;2982;725674;5993
true;64b6c955c7c3e2502a1cfce3f6fcc7ac96a6b854;2207;2982;725674;5993
false;a6f5137a73afc214c222198221116242cc7ceab0;2207;2982;725674;5993
true;a6f5137a73afc214c222198221116242cc7ceab0;2207;2982;725674;5993
false;7ce6b2c424b09be27b98c106cb6a7278a4c49294;2207;2982;725674;5993
true;7ce6b2c424b09be27b98c106cb6a7278a4c49294;2207;2982;725674;5993
false;e7c64806b520c31732a41d96c48e1d34901a577c;2207;2982;725674;5993
true;e7c64806b520c31732a41d96c48e1d34901a577c;2207;2982;725674;5993
