isAfterCommit;commitId;comment_lines;complexity;lines;statements
false;25cc720fbaab7323a1016cd0beb6a36e349c41be;338;1667;11152;5906
true;25cc720fbaab7323a1016cd0beb6a36e349c41be;338;1667;11152;5906
false;281b21258e49192d6b10d65269ebe46aa38ffcff;338;1667;11152;5906
true;281b21258e49192d6b10d65269ebe46aa38ffcff;643;2429;17597;8470
false;2aed7cb28dfaf06b8fbb1c78567d3c3add9bb290;643;2429;17597;8470
true;2aed7cb28dfaf06b8fbb1c78567d3c3add9bb290;643;2429;17597;8470
false;2d2ae6a0684cd5923dcac0310abe50b301b0f1dc;643;2429;17597;8470
true;2d2ae6a0684cd5923dcac0310abe50b301b0f1dc;643;2429;17597;8470
false;2d2c7bc2ed89f2332904cba05820fce588f5ee01;643;2429;17597;8470
true;2d2c7bc2ed89f2332904cba05820fce588f5ee01;643;2429;17597;8470
false;30e72e1a36d0ffe85a34d2ccfec8b9f19a05f39e;643;2429;17597;8470
true;30e72e1a36d0ffe85a34d2ccfec8b9f19a05f39e;643;2429;17597;8470
false;32d58a64e28f105289dc7d3f3ff74e0fc5644d8d;643;2429;17597;8470
true;32d58a64e28f105289dc7d3f3ff74e0fc5644d8d;643;2429;17597;8470
false;35dbc1339e9ab6fc7a0e31e5c74f33b6da6682f0;643;2429;17597;8470
true;35dbc1339e9ab6fc7a0e31e5c74f33b6da6682f0;643;2429;17597;8470
false;365bf74ad5bb34364806aba0837c8dd68463015b;643;2429;17597;8470
true;365bf74ad5bb34364806aba0837c8dd68463015b;643;2429;17597;8470
false;37808f3f9dec14e37ad2b5cff45c70f63b021d17;643;2429;17597;8470
true;37808f3f9dec14e37ad2b5cff45c70f63b021d17;643;2429;17597;8470
false;3866df1baec8600e0f861a24acf6bffd443cd75a;643;2429;17597;8470
true;3866df1baec8600e0f861a24acf6bffd443cd75a;643;2429;17597;8470
false;3a8fbdee3648a34f3390565e5072120320528d0f;643;2429;17597;8470
true;3a8fbdee3648a34f3390565e5072120320528d0f;643;2429;17597;8470
false;3b51df82183be5d1f344dce7109a7b4c857f6f18;643;2429;17597;8470
true;3b51df82183be5d1f344dce7109a7b4c857f6f18;643;2429;17597;8470
false;3de13007fe1d293a5d351c535fc9e456c6a1ddee;643;2429;17597;8470
true;3de13007fe1d293a5d351c535fc9e456c6a1ddee;643;2429;17597;8470
false;3df3b9e1c6c65c0938ff97f8e7ecf3f83c03f1be;643;2429;17597;8470
true;3df3b9e1c6c65c0938ff97f8e7ecf3f83c03f1be;643;2429;17597;8470
false;3e53d19360be9837cc6890586ad7c50f3ce1b86d;643;2429;17597;8470
true;3e53d19360be9837cc6890586ad7c50f3ce1b86d;643;2429;17597;8470
false;40801bbc9efd15ce27728a7d4edffcf21d5ee0ac;643;2429;17597;8470
true;40801bbc9efd15ce27728a7d4edffcf21d5ee0ac;643;2429;17597;8470
false;43c30a9833cf3149809c17417b684060aaab9dbc;643;2429;17597;8470
true;43c30a9833cf3149809c17417b684060aaab9dbc;643;2429;17597;8470
false;4646ec723e589722cb81484233309f7a55adf90f;643;2429;17597;8470
true;4646ec723e589722cb81484233309f7a55adf90f;643;2429;17597;8470
false;47db97d6aed61c769bea2b5fd48133beaf83489e;643;2429;17597;8470
true;47db97d6aed61c769bea2b5fd48133beaf83489e;643;2429;17597;8470
false;48040158030d70e8e9db7e571390809cb137e5a6;2428;10576;70176;30082
true;48040158030d70e8e9db7e571390809cb137e5a6;2428;10576;70176;30082
false;4a831c57ccbe35a00219c47a076ee1147acc6ec3;2428;10576;70176;30082
true;4a831c57ccbe35a00219c47a076ee1147acc6ec3;2428;10576;70176;30082
false;4e7c24ab495cf7d2ba89ac2893326d7c82bd6d70;2428;10576;70176;30082
